id_supplier,nama_supplier,kategori_barang,kota,provinsi,no_telepon,email ,tanggal_kerjasama,timestamp_update_date,timestamp_update_time,rating_supplier,status_aktif,npwp
SUP3482,UD Agustina,Fashion,Yogyakarta,DI Yogyakarta,0811380025414,yuniargilang@cv.int,2024-03-04,2023-11-12,04:21:31,4.0,Aktif,90.276.177.7-929.250
SUP1725,UD Andriani Najmudin Tbk,Elektronik,Medan,Sumatera Utara,0813079905937,adiarja93@ud.go.id,2018-04-23,2023-03-16,22:25:24,4.9,Aktif,51.904.360.8-867.034
SUP3728,UD Andriani Prasetyo,Fashion,Bandung,Jawa Barat,0878348103878,karsa28@ud.ponpes.id,2020-03-29,2022-08-17,14:32:22,3.2,Aktif,89.285.216.0-249.519
SUP0618,UD Andriani Tbk,Fashion,Jakarta,DKI Jakarta,0878086440685,mulyanto45@cv.ac.id,2018-01-20,2022-04-09,06:06:33,2.9,Aktif,75.799.721.9-288.259
SUP3501,UD Andriani Tbk,Farmasi,Yogyakarta,DI Yogyakarta,0822095737058,hassanahkamidin@ud.ac.id,2022-05-05,2022-07-28,21:21:53,4.9,Non-Aktif,29.436.991.1-965.416
SUP3532,UD Andriani Yulianti Tbk,Sembako,Makassar,Sulawesi Selatan,0852527781115,setyanashiruddin@ud.org,2018-03-30,2024-03-08,01:02:08,3.5,Aktif,50.760.935.3-168.272
SUP1470,UD Anggraini Putra,Fashion,Palembang,Sumatera Selatan,0813296849726,dono84@pt.int,2020-06-26,2024-06-08,17:14:04,2.8,Aktif,85.482.474.6-269.262
SUP2638,UD Anggraini Tbk,Fashion,Surabaya,Jawa Timur,0895323470705,zulkarnaintaufan@perum.web.id,2020-12-05,2022-01-18,17:32:30,3.5,Aktif,48.785.059.0-434.774
SUP0798,UD Anggriawan,Alat Tulis,Denpasar,Bali,0811165633716,emil40@pt.web.id,2022-11-01,2023-06-07,11:38:41,2.7,Aktif,35.884.955.7-016.294
SUP3215,UD Anggriawan,Farmasi,Samarinda,Kalimantan Timur,0895683957813,emplukhardiansyah@cv.or.id,2016-12-05,2023-02-10,18:26:48,3.1,Aktif,82.012.706.1-286.302
SUP3829,UD Anggriawan,Fashion,Medan,Sumatera Utara,0811142750943,ade66@pt.com,2020-06-01,2024-01-05,17:26:09,3.8,Aktif,66.522.990.5-406.282
SUP1669,UD Anggriawan (Persero) Tbk,Alat Tulis,Semarang,Jawa Tengah,0822208986003,triwastuti@pd.org,2023-01-02,2023-05-18,15:29:32,3.8,Aktif,78.684.184.9-322.945
SUP3096,UD Anggriawan (Persero) Tbk,Bahan Baku,Medan,Sumatera Utara,0857616982719,thamrinjail@cv.biz.id,2016-04-13,2023-04-15,22:05:14,4.7,Aktif,21.550.568.0-388.686
SUP1084,UD Anggriawan Firmansyah (Persero) Tbk,Fashion,Yogyakarta,DI Yogyakarta,0813645719414,gawatiputra@pd.mil,2024-01-24,2024-01-17,06:41:16,4.7,Non-Aktif,64.245.055.1-836.768
SUP1599,UD Anggriawan Maheswara,Elektronik,Samarinda,Kalimantan Timur,0822299386625,laksitanajib@pt.co.id,2022-03-03,2022-10-20,01:10:46,3.7,Non-Aktif,53.029.903.1-549.800
SUP0090,UD Anggriawan Padmasari,Elektronik,Yogyakarta,DI Yogyakarta,0857173595448,padma33@perum.com,2017-06-27,2024-01-12,10:25:57,3.7,Aktif,30.870.001.2-199.741
SUP2104,UD Anggriawan Rahayu (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0813613210847,muni77@pd.biz.id,2024-07-06,2024-02-02,07:51:29,5.0,Aktif,00.982.094.3-060.840
SUP2016,UD Anggriawan Suryatmi (Persero) Tbk,Farmasi,Samarinda,Kalimantan Timur,0821245305986,wpalastri@ud.go.id,2022-08-29,2022-03-09,01:08:31,4.2,Aktif,29.027.599.5-918.928
SUP0164,UD Ardianto (Persero) Tbk,Bahan Baku,Makassar,Sulawesi Selatan,0813194198913,artawan07@cv.edu,2017-11-29,2023-11-14,06:44:24,3.9,Aktif,58.487.945.4-573.500
SUP3671,UD Ardianto (Persero) Tbk,Alat Tulis,Yogyakarta,DI Yogyakarta,0822089714395,darsirahwibisono@cv.ponpes.id,2023-01-26,2024-07-31,12:54:48,4.2,Aktif,90.970.270.3-880.000
SUP3936,UD Ardianto Salahudin,Sembako,Semarang,Jawa Tengah,0822004780231,nrima92@cv.com,2018-07-26,2024-03-11,14:21:25,3.6,Aktif,53.277.989.9-868.862
SUP1575,UD Ardianto Sihotang,Fashion,Yogyakarta,DI Yogyakarta,0821640501704,jumari92@pd.id,2017-12-07,2024-08-29,10:38:26,3.9,Aktif,70.583.431.2-929.634
SUP4106,UD Ardianto Tarihoran (Persero) Tbk,Bahan Baku,Bandung,Jawa Barat,0812867964040,khutasoit@cv.com,2020-10-05,2022-01-10,21:19:29,4.5,Aktif,03.472.431.9-358.077
SUP2469,UD Ardianto Wijaya,Elektronik,Bandung,Jawa Barat,0895353384748,lulutirawan@ud.ponpes.id,2022-10-15,2024-07-22,12:57:54,4.0,Aktif,55.530.612.7-859.479
SUP0967,UD Aryani,Bahan Baku,Semarang,Jawa Tengah,0821953179147,saputradadap@ud.my.id,2021-05-05,2023-07-15,13:39:26,4.6,Aktif,23.607.464.3-324.717
SUP0062,UD Aryani (Persero) Tbk,Farmasi,Bandung,Jawa Barat,0822842785404,ulya24@cv.mil.id,2020-11-21,2022-02-28,19:17:42,2.5,Aktif,96.309.066.0-096.721
SUP3745,UD Aryani (Persero) Tbk,Alat Tulis,Yogyakarta,DI Yogyakarta,0812686582309,yunitahutagalung@cv.edu,2016-07-29,2022-05-23,17:45:55,3.3,Aktif,07.635.920.8-396.622
SUP0770,UD Aryani Palastri,Sembako,Medan,Sumatera Utara,0821452901556,fitriani09@pt.my.id,2017-05-16,2022-11-08,16:56:44,4.2,Aktif,12.486.474.8-849.508
SUP0532,UD Aryani Purwanti,Farmasi,Medan,Sumatera Utara,0852928858162,pratiwijasmani@pt.biz.id,2019-05-25,2022-08-12,23:41:39,2.7,Aktif,08.926.313.9-466.744
SUP2482,UD Astuti Hidayanto (Persero) Tbk,Farmasi,Jakarta,DKI Jakarta,0878991931734,maryantositompul@ud.org,2020-02-14,2024-10-20,15:15:35,2.9,Non-Aktif,42.328.710.0-111.634
SUP2350,UD Astuti Pratama,Bahan Baku,Jakarta,DKI Jakarta,0878241188206,balidinsiregar@cv.web.id,2020-04-13,2023-12-04,00:21:24,2.6,Aktif,58.823.330.7-454.793
SUP2962,UD Budiman,Bahan Baku,Surabaya,Jawa Timur,0811336310604,budimandanang@pd.my.id,2019-10-24,2022-12-12,21:11:03,3.9,Aktif,36.489.465.7-453.969
SUP3814,UD Budiman,Sembako,Yogyakarta,DI Yogyakarta,0822564987163,harsanapradana@cv.desa.id,2023-06-29,2022-11-13,04:30:31,4.2,Aktif,80.697.263.5-948.970
SUP0331,UD Budiman Gunawan,Elektronik,Denpasar,Bali,0813754511366,atmawahyudin@pt.org,2021-09-14,2024-05-09,21:56:55,4.9,Aktif,18.818.033.6-048.204
SUP0617,UD Budiman Nashiruddin (Persero) Tbk,Bahan Baku,Medan,Sumatera Utara,0813884492323,yaryani@ud.net.id,2023-01-05,2023-12-23,21:24:58,3.9,Aktif,14.315.955.4-218.938
SUP1556,UD Budiman Nasyidah,Farmasi,Semarang,Jawa Tengah,0813258415335,ghaliyati14@ud.mil.id,2020-05-28,2022-05-05,09:41:23,4.2,Aktif,30.355.033.8-900.078
SUP0582,UD Budiman Prasetya Tbk,Elektronik,Samarinda,Kalimantan Timur,0813682983639,agussiregar@ud.com,2019-11-28,2023-08-24,06:52:35,3.7,Aktif,49.002.245.9-675.576
SUP2131,UD Budiman Siregar Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0822672906176,zramadan@ud.sch.id,2017-02-18,2024-05-01,14:47:55,4.0,Aktif,15.049.437.4-023.827
SUP1093,UD Budiyanto,Fashion,Palembang,Sumatera Selatan,0852982496292,yunita40@cv.web.id,2017-06-28,2022-04-10,17:49:54,3.8,Aktif,84.857.775.4-966.590
SUP3335,UD Budiyanto (Persero) Tbk,Farmasi,Samarinda,Kalimantan Timur,0821041960897,csiregar@pt.edu,2018-06-19,2024-06-19,22:53:44,3.0,Non-Aktif,78.988.818.3-404.653
SUP0923,UD Budiyanto Tbk,Fashion,Makassar,Sulawesi Selatan,0821783751743,prakosa07@pt.id,2018-11-28,2024-12-07,20:13:45,3.6,Aktif,32.211.961.5-057.315
SUP0107,UD Budiyanto Yulianti Tbk,Elektronik,Bandung,Jawa Barat,0813387622200,rthamrin@cv.org,2017-06-11,2024-12-08,20:26:05,3.7,Aktif,11.287.314.0-971.666
SUP0081,UD Dabukke Tarihoran,Elektronik,Medan,Sumatera Utara,0813931361076,unknown,2018-11-22,2022-09-29,16:55:18,2.6,Aktif,56.503.985.9-561.837
SUP0658,UD Damanik,Sembako,Makassar,Sulawesi Selatan,0821433011018,ami45@cv.edu,2017-02-03,2024-01-30,05:08:52,3.8,Aktif,89.966.960.8-510.650
SUP4019,UD Damanik,Alat Tulis,Makassar,Sulawesi Selatan,0895310671887,maheswaragamanto@perum.my.id,2017-02-19,2024-06-14,03:05:15,3.5,Aktif,51.456.850.6-764.861
SUP4057,UD Damanik Habibi Tbk,Farmasi,Yogyakarta,DI Yogyakarta,0813320261514,astutiabyasa@ud.net,2019-01-16,2024-07-07,21:32:14,2.5,Aktif,74.391.833.3-993.870
SUP1259,UD Damanik Salahudin,Alat Tulis,Palembang,Sumatera Selatan,0852719278718,uprakasa@pd.biz.id,2022-02-07,2023-08-10,01:08:23,3.5,Aktif,71.442.161.2-621.112
SUP2117,UD Dongoran Marpaung,Alat Tulis,Makassar,Sulawesi Selatan,0852602335217,gawati47@cv.ac.id,2016-12-12,2022-02-15,16:33:07,3.6,Aktif,27.916.271.9-551.075
SUP3931,UD Farida,Farmasi,Samarinda,Kalimantan Timur,0857668280610,amalia06@pd.com,2017-10-20,2024-11-17,02:14:06,3.6,Aktif,33.259.274.1-309.890
SUP3981,UD Farida,Fashion,Semarang,Jawa Tengah,0813464212177,unknown,2024-02-18,2023-02-28,21:46:57,4.4,Aktif,51.972.127.7-327.214
SUP0740,UD Farida Samosir,Sembako,Denpasar,Bali,0812142663458,adhiarja90@perum.com,2021-12-27,2024-05-25,05:34:08,3.7,Aktif,24.296.869.8-112.201
SUP2793,UD Farida Tbk,Sembako,Jakarta,DKI Jakarta,0813994982189,mahesadongoran@perum.com,2018-09-08,2024-09-15,14:40:48,4.5,Aktif,50.903.846.5-071.233
SUP1141,UD Firgantoro,Bahan Baku,Samarinda,Kalimantan Timur,0895557043979,ratihmandasari@perum.int,2019-10-01,2024-10-06,00:25:42,3.2,Aktif,43.394.474.8-031.063
SUP3191,UD Firgantoro,Alat Tulis,Medan,Sumatera Utara,0821885921601,drajat47@ud.co.id,2017-05-14,2024-02-08,09:16:32,3.4,Aktif,66.596.021.2-391.631
SUP1648,UD Firgantoro Haryanto,Fashion,Surabaya,Jawa Timur,0813973095322,unknown,2018-04-21,2023-12-20,23:13:29,3.8,Aktif,74.036.828.6-508.318
SUP2069,UD Firgantoro Hutasoit (Persero) Tbk,Fashion,Jakarta,DKI Jakarta,0852516916536,lagustina@pt.my.id,2017-10-20,2024-09-18,19:18:41,2.9,Non-Aktif,97.913.130.8-896.555
SUP0159,UD Firmansyah,Sembako,Palembang,Sumatera Selatan,0878253342477,wzulkarnain@pd.mil,2020-06-13,2024-04-19,08:03:51,2.6,Aktif,56.885.881.3-414.048
SUP1455,UD Firmansyah (Persero) Tbk,Alat Tulis,Medan,Sumatera Utara,0812420847804,umayzulkarnain@pt.biz.id,2024-01-19,2022-12-01,02:28:49,3.5,Aktif,52.202.019.1-762.247
SUP4017,UD Firmansyah Jailani (Persero) Tbk,Fashion,Palembang,Sumatera Selatan,0857976663564,kfirmansyah@perum.go.id,2023-04-20,2022-08-19,14:36:01,4.9,Aktif,39.116.922.5-034.749
SUP2802,UD Firmansyah Mardhiyah (Persero) Tbk,Sembako,Makassar,Sulawesi Selatan,0821343923780,adikara60@pt.biz.id,2022-05-08,2023-03-20,04:30:36,4.0,Aktif,49.274.346.8-600.814
SUP0707,UD Firmansyah Tbk,Sembako,Denpasar,Bali,0878100366729,bagiya98@perum.desa.id,2021-06-14,2024-08-07,10:12:10,4.5,Aktif,08.574.123.8-225.969
SUP1913,UD Fujiati Sudiati,Alat Tulis,Palembang,Sumatera Selatan,0822415999718,kasusrathamrin@perum.org,2023-12-12,2023-05-29,11:05:23,2.8,Aktif,75.807.506.3-377.959
SUP0358,UD Gunarto,Elektronik,Medan,Sumatera Utara,0895842870920,rahayutasdik@pd.web.id,2021-02-13,2023-03-06,20:24:50,3.1,Aktif,26.855.384.2-891.974
SUP1627,UD Gunarto,Elektronik,Jakarta,DKI Jakarta,0812605455238,adikara66@ud.mil,2018-01-29,2024-08-11,15:42:36,3.4,Non-Aktif,69.004.458.0-443.215
SUP1955,UD Gunarto,Alat Tulis,Semarang,Jawa Tengah,0857467927077,asirwadasitompul@pt.mil,2017-11-24,2024-07-22,13:52:20,4.4,Aktif,16.071.355.4-455.127
SUP2788,UD Gunarto,Bahan Baku,Makassar,Sulawesi Selatan,0878814451469,sardianto@pt.edu,2021-10-20,2023-01-02,15:41:14,5.0,Aktif,77.543.035.1-895.573
SUP3114,UD Gunarto,Farmasi,Samarinda,Kalimantan Timur,0852732967079,unknown,2016-05-23,2024-06-05,17:40:09,4.7,Aktif,28.047.925.4-862.868
SUP3409,UD Gunarto,Elektronik,Yogyakarta,DI Yogyakarta,0821865723937,lurhur29@ud.mil,2019-03-22,2022-01-12,15:32:31,4.4,Aktif,31.656.104.7-583.346
SUP3218,UD Gunarto Mandasari Tbk,Sembako,Makassar,Sulawesi Selatan,0813697535526,umaranggraini@cv.net,2021-11-04,2022-12-23,15:02:58,3.0,Aktif,24.525.067.8-757.129
SUP3924,UD Gunarto Najmudin (Persero) Tbk,Farmasi,Denpasar,Bali,0857668036467,hariyahliman@perum.ponpes.id,2022-03-04,2024-02-17,10:52:25,4.5,Aktif,48.914.486.6-255.224
SUP0167,UD Gunarto Puspita Tbk,Elektronik,Surabaya,Jawa Timur,0821228299147,galionoprasasta@cv.gov,2022-08-09,2022-10-08,04:05:03,2.6,Aktif,33.120.045.3-741.155
SUP2428,UD Gunarto Simbolon (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0857445291663,laksitacahyadi@pd.org,2023-11-08,2024-05-21,17:46:06,4.5,Aktif,36.742.823.3-558.709
SUP1696,UD Gunarto Tbk,Alat Tulis,Denpasar,Bali,0821373264536,dartononababan@ud.org,2024-02-24,2023-08-12,03:22:39,2.6,Non-Aktif,83.403.185.3-541.531
SUP3202,UD Gunawan,Alat Tulis,Makassar,Sulawesi Selatan,0812117886948,jfujiati@cv.gov,2020-11-07,2024-04-12,03:05:55,3.7,Aktif,43.898.810.6-902.305
SUP1476,UD Gunawan (Persero) Tbk,Elektronik,Medan,Sumatera Utara,0878205410755,saefullahmahdi@perum.edu,2016-07-28,2024-01-21,20:36:45,4.3,Aktif,28.726.101.4-223.275
SUP1155,UD Gunawan Palastri (Persero) Tbk,Sembako,Makassar,Sulawesi Selatan,0857028891381,jarwadi93@pt.org,2017-02-21,2024-12-12,17:46:54,3.1,Aktif,36.316.494.8-832.765
SUP3168,UD Gunawan Prayoga (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0878757359073,unknown,2022-10-02,2024-02-09,05:36:54,4.1,Aktif,78.328.386.4-719.428
SUP2309,UD Gunawan Saragih,Farmasi,Medan,Sumatera Utara,0895963182772,nhabibi@cv.sch.id,2016-08-28,2024-09-24,08:01:15,3.0,Aktif,44.106.553.9-406.963
SUP2805,UD Gunawan Siregar Tbk,Elektronik,Yogyakarta,DI Yogyakarta,0811711128607,cawisadi49@pd.or.id,2018-05-12,2024-10-13,11:32:26,4.6,Non-Aktif,45.286.514.1-374.492
SUP1610,UD Gunawan Tbk,Elektronik,Jakarta,DKI Jakarta,0895861345577,mansurbanara@cv.co.id,2023-04-07,2022-10-28,02:42:09,4.2,Aktif,61.928.559.5-331.671
SUP0720,UD Habibi,Bahan Baku,Makassar,Sulawesi Selatan,0822756578270,uli24@cv.mil,2024-09-26,2023-02-09,12:45:24,4.3,Aktif,25.154.595.3-417.229
SUP3329,UD Habibi,Farmasi,Yogyakarta,DI Yogyakarta,0857683061196,osusanti@perum.gov,2016-05-02,2024-11-07,13:30:06,3.3,Aktif,50.618.736.2-398.483
SUP1870,UD Habibi (Persero) Tbk,Alat Tulis,Surabaya,Jawa Timur,0857829633023,salahudindagel@pt.co.id,2019-07-25,2024-12-17,03:31:16,4.6,Aktif,58.357.478.6-450.225
SUP3522,UD Habibi (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0812340043738,nalarprastuti@ud.ac.id,2023-12-01,2023-01-26,07:35:25,4.5,Aktif,86.894.198.6-599.889
SUP1174,UD Habibi Tbk,Farmasi,Surabaya,Jawa Timur,0878951869292,xanana56@pd.id,2019-12-25,2023-10-05,21:40:20,4.2,Aktif,04.111.758.6-588.403
SUP1981,UD Hakim Lailasari,Fashion,Denpasar,Bali,0852806811099,eman26@pd.gov,2016-10-23,2022-11-24,20:53:23,4.1,Aktif,45.456.671.2-189.858
SUP2527,UD Hakim Mangunsong,Bahan Baku,Samarinda,Kalimantan Timur,0821683275574,lutfan90@pd.go.id,2024-04-04,2022-10-12,21:19:27,3.2,Aktif,53.383.108.9-492.544
SUP0151,UD Hakim Mustofa,Farmasi,Samarinda,Kalimantan Timur,0811733104084,widiastuticapa@pt.com,2023-05-02,2024-09-17,09:23:50,4.9,Aktif,66.370.339.5-664.424
SUP0245,UD Hakim Tbk,Bahan Baku,Semarang,Jawa Tengah,0857876051914,siti45@perum.id,2021-12-03,2023-09-12,15:14:49,2.6,Aktif,77.613.077.3-041.544
SUP1635,UD Halim (Persero) Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0852071640751,dadriansyah@pt.mil.id,2022-12-12,2024-06-24,16:21:56,3.0,Aktif,04.979.966.2-811.003
SUP1998,UD Halim (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0822912962900,shariyah@pd.my.id,2019-09-11,2024-05-02,06:58:09,3.2,Aktif,69.089.154.4-404.875
SUP3348,UD Halim (Persero) Tbk,Farmasi,Denpasar,Bali,0852062767184,laksitamuhammad@perum.web.id,2017-03-17,2023-10-23,18:17:48,4.1,Aktif,83.916.915.8-477.241
SUP0966,UD Halim Nuraini,Bahan Baku,Yogyakarta,DI Yogyakarta,0895836235458,kartikatamba@pt.web.id,2024-11-15,2023-03-20,22:37:58,3.3,Aktif,70.307.602.0-452.698
SUP2371,UD Halimah,Alat Tulis,Semarang,Jawa Tengah,0811613768185,hutasoitgarda@pt.com,2022-06-03,2024-10-02,17:01:49,3.2,Aktif,20.243.703.4-436.356
SUP0026,UD Halimah Habibi Tbk,Alat Tulis,Samarinda,Kalimantan Timur,0821754265418,ozy73@pt.go.id,2024-03-14,2024-06-15,20:26:01,3.7,Aktif,66.161.901.7-747.769
SUP1469,UD Halimah Mansur Tbk,Alat Tulis,Semarang,Jawa Tengah,0812176496251,budi43@ud.net.id,2024-01-18,2024-06-13,13:29:00,4.4,Aktif,87.441.820.3-028.646
SUP0124,UD Halimah Maryadi (Persero) Tbk,Farmasi,Makassar,Sulawesi Selatan,0811328484181,anggabaya96@cv.gov,2020-08-19,2022-01-04,22:41:19,2.8,Aktif,72.870.707.4-732.267
SUP0838,UD Halimah Saptono,Farmasi,Makassar,Sulawesi Selatan,0813295218579,santosodaniswara@pd.biz.id,2023-01-15,2024-11-12,05:42:49,4.8,Aktif,97.801.627.6-854.987
SUP3142,UD Halimah Sinaga,Bahan Baku,Jakarta,DKI Jakarta,0813496758622,unknown,2022-11-19,2022-05-03,14:30:01,2.6,Aktif,65.075.230.2-069.097
SUP2845,UD Halimah Sitompul,Elektronik,Jakarta,DKI Jakarta,0821331341644,malika97@perum.sch.id,2017-02-01,2022-08-26,04:20:37,3.6,Aktif,76.002.149.8-533.272
SUP0506,UD Halimah Tbk,Fashion,Surabaya,Jawa Timur,0821218136678,jsamosir@cv.go.id,2022-03-28,2024-04-02,17:06:54,4.0,Non-Aktif,35.927.179.6-078.695
SUP2644,UD Halimah Tbk,Farmasi,Semarang,Jawa Tengah,0811900377939,zyuliarti@pd.my.id,2023-03-19,2024-02-09,08:57:49,2.8,Aktif,69.428.578.2-466.984
SUP0650,UD Handayani,Fashion,Surabaya,Jawa Timur,0822653643818,budimankenes@ud.edu,2021-08-01,2023-11-04,18:21:28,4.3,Non-Aktif,99.910.748.5-222.701
SUP2123,UD Handayani Pradipta Tbk,Farmasi,Medan,Sumatera Utara,0852247244496,nasyiaheluh@pt.co.id,2020-11-12,2023-09-07,05:59:35,3.0,Aktif,59.921.777.1-099.511
SUP2013,UD Hardiansyah,Alat Tulis,Jakarta,DKI Jakarta,0822062177414,tugiman93@pd.mil.id,2024-03-02,2023-07-17,04:02:02,3.4,Aktif,65.906.375.8-267.121
SUP2584,UD Hardiansyah,Farmasi,Semarang,Jawa Tengah,0895333515643,haryanticakrajiya@cv.edu,2023-11-29,2024-07-16,22:58:47,3.7,Aktif,66.426.199.2-379.814
SUP0633,UD Hardiansyah (Persero) Tbk,Farmasi,Palembang,Sumatera Selatan,0852258379847,nwinarsih@cv.web.id,2018-09-10,2022-02-01,16:31:55,2.9,Aktif,24.986.487.1-439.533
SUP0693,UD Hardiansyah (Persero) Tbk,Farmasi,Samarinda,Kalimantan Timur,0811376051361,maraskuswandari@pd.int,2022-10-14,2022-11-24,05:22:40,3.9,Aktif,02.911.820.8-981.839
SUP1201,UD Hardiansyah Anggraini (Persero) Tbk,Sembako,Samarinda,Kalimantan Timur,0811562068116,mursitazulaika@perum.co.id,2021-11-26,2023-09-03,16:34:26,4.7,Non-Aktif,40.480.662.4-783.297
SUP2071,UD Hariyah,Alat Tulis,Yogyakarta,DI Yogyakarta,0812892397038,kuncara48@pd.web.id,2019-07-09,2022-10-27,19:05:00,2.8,Aktif,25.786.014.2-735.428
SUP2839,UD Hariyah Farida,Sembako,Surabaya,Jawa Timur,0812086537460,yahya41@ud.com,2018-07-31,2022-07-08,09:50:08,3.4,Aktif,97.327.692.2-260.750
SUP0768,UD Hariyah Latupono,Alat Tulis,Samarinda,Kalimantan Timur,0857509002361,ipermadi@cv.net.id,2023-04-18,2023-02-21,20:56:55,3.7,Aktif,51.148.237.7-345.653
SUP2452,UD Hariyah Manullang Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0821566461505,hutagalungkenes@ud.gov,2022-02-20,2023-07-23,06:58:22,4.3,Aktif,19.005.533.6-275.837
SUP0407,UD Hartati,Elektronik,Palembang,Sumatera Selatan,0811787010262,tsiregar@pd.or.id,2018-07-25,2022-07-19,13:45:21,3.5,Aktif,68.094.316.3-730.095
SUP1251,UD Hartati,Sembako,Yogyakarta,DI Yogyakarta,0821378408024,zwacana@pd.go.id,2016-01-19,2022-02-20,21:47:49,3.6,Aktif,58.739.413.0-469.775
SUP2905,UD Hartati,Fashion,Yogyakarta,DI Yogyakarta,0895399168776,ilsalatupono@ud.or.id,2024-10-30,2022-09-19,04:17:45,3.7,Aktif,93.456.523.1-781.883
SUP3023,UD Hartati,Farmasi,Semarang,Jawa Tengah,0821932373204,wsitumorang@cv.biz.id,2020-09-03,2023-03-13,01:30:23,3.5,Aktif,69.067.087.9-733.676
SUP4020,UD Hartati Thamrin,Elektronik,Medan,Sumatera Utara,0812580890598,tirtayasalaksmiwati@perum.web.id,2019-09-19,2022-04-25,04:10:18,2.7,Aktif,65.559.072.6-329.446
SUP0630,UD Hartati Yuniar (Persero) Tbk,Alat Tulis,Makassar,Sulawesi Selatan,0811617292124,psitorus@ud.id,2018-10-15,2023-01-09,07:01:02,4.3,Aktif,37.841.272.3-414.119
SUP1203,UD Haryanti,Sembako,Yogyakarta,DI Yogyakarta,0822202636296,wmelani@cv.edu,2023-11-26,2024-11-05,21:53:04,4.3,Aktif,69.045.012.1-219.018
SUP0676,UD Haryanti (Persero) Tbk,Bahan Baku,Bandung,Jawa Barat,0857834178166,wdongoran@pd.co.id,2017-05-13,2023-08-01,11:41:20,2.5,Aktif,59.675.808.8-827.600
SUP3725,UD Haryanti Tbk,Alat Tulis,Yogyakarta,DI Yogyakarta,0812569429917,bhalim@ud.net.id,2019-09-07,2023-05-31,08:51:12,3.4,Aktif,42.650.347.1-118.108
SUP1157,UD Haryanto,Sembako,Surabaya,Jawa Timur,0878819499088,latuponodirja@pd.or.id,2018-04-14,2022-06-13,17:05:19,4.1,Aktif,03.112.493.3-744.763
SUP1434,UD Haryanto,Alat Tulis,Jakarta,DKI Jakarta,0857316222698,kanda88@perum.com,2017-01-21,2023-07-27,05:53:19,3.5,Aktif,85.022.951.5-181.201
SUP2241,UD Haryanto,Sembako,Medan,Sumatera Utara,0812639679470,harjayasitorus@pd.biz.id,2017-07-07,2022-05-10,19:36:23,3.1,Aktif,37.197.033.1-573.242
SUP0857,UD Haryanto (Persero) Tbk,Sembako,Yogyakarta,DI Yogyakarta,0852618739642,karta61@ud.com,2021-04-18,2022-11-22,13:26:40,2.9,Aktif,06.308.817.7-510.168
SUP2900,UD Haryanto (Persero) Tbk,Elektronik,Jakarta,DKI Jakarta,0878996170191,larasharyanto@pd.ponpes.id,2022-03-16,2024-04-01,05:09:35,3.7,Aktif,85.205.027.9-769.090
SUP0874,UD Haryanto Hastuti,Fashion,Medan,Sumatera Utara,0857415937875,suryonoviman@ud.com,2021-01-13,2023-12-03,21:36:12,2.5,Aktif,96.123.326.6-511.688
SUP3459,UD Haryanto Maulana Tbk,Sembako,Bandung,Jawa Barat,0822117106200,zprasetya@ud.biz.id,2018-12-03,2024-05-18,12:50:29,3.8,Aktif,50.285.511.4-684.123
SUP0952,UD Hasanah,Elektronik,Medan,Sumatera Utara,0822557244093,jaimansihotang@pt.mil.id,2020-04-12,2023-11-22,21:04:17,4.1,Aktif,38.801.890.7-030.352
SUP1132,UD Hasanah,Alat Tulis,Bandung,Jawa Barat,0821430296052,suryatmianggabaya@ud.edu,2022-11-14,2022-01-21,22:35:48,4.3,Aktif,32.418.670.5-479.278
SUP1523,UD Hasanah,Bahan Baku,Palembang,Sumatera Selatan,0857999960149,padmisiregar@pt.id,2021-10-29,2024-12-30,12:59:18,4.7,Aktif,84.631.470.5-110.488
SUP3261,UD Hasanah Melani,Farmasi,Medan,Sumatera Utara,0811735818519,dimasmaryadi@ud.net,2023-04-05,2022-09-12,19:07:06,3.7,Aktif,28.577.006.4-305.516
SUP2770,UD Hasanah Rahimah,Farmasi,Palembang,Sumatera Selatan,0812311888363,kasiran77@ud.com,2020-01-08,2022-10-05,06:54:49,3.8,Aktif,71.908.064.6-553.410
SUP2353,UD Hastuti,Farmasi,Denpasar,Bali,0813409387425,balapatilazuardi@perum.org,2021-12-14,2023-11-02,17:45:16,4.4,Aktif,97.123.481.7-928.026
SUP2987,UD Hastuti Mardhiyah Tbk,Fashion,Semarang,Jawa Tengah,0812427725276,cakrawangsa32@pt.gov,2018-01-12,2023-10-09,17:10:15,3.2,Aktif,16.302.024.9-073.252
SUP4089,UD Hastuti Rahmawati,Elektronik,Makassar,Sulawesi Selatan,0822836077089,padma27@pd.org,2021-01-12,2023-11-25,15:39:29,4.4,Aktif,33.814.250.8-879.935
SUP1231,UD Hidayanto,Sembako,Surabaya,Jawa Timur,0895885159552,laksmiwatikairav@ud.ac.id,2021-06-08,2022-03-24,01:16:51,3.7,Aktif,37.364.616.2-610.273
